meanfreq,sd,median,IQR,skew,kurt,mode,centroid,dfrange,label
0.176609384,0.053990199,0.181474531,0.050857909,1.856983479,6.177741764,0.157453083,0.176609384,3.217773438,female
0.179049873,0.057881086,0.184926764,0.060213049,1.546881938,5.169083119,0.200213049,0.179049873,3.881835938,female
0.16656152,0.057375962,0.159472643,0.053711272,3.008208998,13.79785322,0.159841793,0.16656152,1.357421875,female
0.174173273,0.06518358,0.158519534,0.090006854,2.915623146,14.49705319,0.151034955,0.174173273,3.491210938,female
0.17342767,0.064062449,0.160396776,0.088704278,2.839629447,13.56766564,0.156404216,0.17342767,3.80859375,female
0.170398548,0.058783699,0.163681592,0.059726368,2.538695482,10.0736457,0.162462687,0.170398548,3.740234375,female
0.1646239,0.050922476,0.163169329,0.042223642,3.624943934,21.13736862,0.158696486,0.1646239,3.432617188,female
0.180879713,0.056530668,0.183861055,0.063406814,1.612931333,5.749228556,0.159545758,0.180879713,3.315429688,female
0.176861856,0.057037368,0.179082569,0.059082569,1.666722836,5.661164626,0.18293578,0.176861856,3.071289063,female
0.175052299,0.054395527,0.175093834,0.048981233,2.287968621,9.453142263,0.170965147,0.175052299,3.2421875,female
0.170190098,0.059224427,0.161058965,0.066209386,2.840124905,12.49846727,0.162406739,0.170190098,1.357421875,female
0.179392258,0.058349045,0.175952223,0.072090246,1.652666401,6.209452131,0.158115461,0.179392258,1.259765625,female
0.168136269,0.060432008,0.170221923,0.060632145,4.847925045,51.20495643,0.059125757,0.168136269,1.313476563,female
0.16994319,0.05595476,0.168711111,0.045333333,2.771377361,11.63245166,0.162311111,0.16994319,1.3671875,female
0.173242103,0.063122206,0.15866088,0.082455053,2.799001282,12.88639475,0.146509609,0.173242103,3.857421875,female
0.172076791,0.062269213,0.161911357,0.078144044,2.550721168,12.9949135,0.058753463,0.172076791,3.696289063,female
0.179889196,0.067809807,0.163095723,0.109680923,2.106747757,8.030295712,0.156252546,0.179889196,3.955078125,female
0.177195443,0.067669086,0.162105263,0.108516746,2.270382829,9.041124123,0.146794258,0.177195443,3.881835938,female
0.17837518,0.060787688,0.16962963,0.07962963,1.878044185,6.475669285,0.278518519,0.17837518,1.274414063,female
0.180848857,0.061373099,0.169343434,0.084141414,2.558539314,10.83194919,0.163510101,0.180848857,3.715820313,female
0.176195335,0.057774366,0.170241546,0.063768116,2.413911395,9.688505482,0.170048309,0.176195335,1.4453125,female
0.177797924,0.057076088,0.173780161,0.054048257,2.929482472,12.80146768,0.171715818,0.177797924,3.525390625,female
0.173525518,0.054533765,0.1696,0.050133333,2.668984133,11.26937396,0.1584,0.173525518,1.333007813,female
0.169198882,0.065661026,0.160159257,0.081380226,3.651525361,28.82107432,0.059084273,0.169198882,1.337890625,female
0.169465911,0.060805776,0.167030626,0.063009321,5.240881684,60.64201201,0.059094541,0.169465911,1.38671875,female
0.171662378,0.051638882,0.173928096,0.039707057,2.999303094,14.06432268,0.176351531,0.171662378,2.939453125,female
0.169204466,0.056042567,0.168379544,0.052791128,1.971303648,6.824671484,0.156820702,0.169204466,3.461914063,female
0.170500169,0.058325337,0.174411384,0.054877102,2.029349476,7.203297445,0.144346701,0.170500169,3.73046875,female
0.167382343,0.056549604,0.166284953,0.052197071,2.066126534,7.853982638,0.157150466,0.167382343,1.235351563,female
0.172461065,0.059257759,0.174509018,0.061162325,1.672169944,5.770758231,0.163660655,0.172461065,3.505859375,female
0.173861302,0.059808629,0.167400881,0.067488987,2.712351062,14.90620108,0.158237885,0.173861302,1.137695313,female
0.177655417,0.060748126,0.172141479,0.080308682,1.944091877,7.979973696,0.159536977,0.177655417,1.264648438,female
0.174179819,0.055364091,0.173569482,0.057411444,1.630761442,5.46821672,0.17986376,0.174179819,3.662109375,female
0.166422105,0.052697985,0.166965699,0.041187335,3.271181537,16.14076113,0.158654354,0.166422105,3.837890625,female
0.173183639,0.053766351,0.174956737,0.048454883,2.055535009,7.698676733,0.180321384,0.173183639,3.798828125,female
0.172260377,0.061117903,0.167037037,0.071666667,2.226553853,8.718907125,0.058703704,0.172260377,1.430664063,female
0.177547911,0.064796664,0.168178344,0.096305732,1.506237516,5.026300112,0.146063694,0.177547911,3.959960938,female
0.172729707,0.063846471,0.167575758,0.082550505,2.148557398,8.959009871,0.145656566,0.172729707,1.352539063,female
0.172704126,0.051597298,0.174773609,0.047813713,2.528992119,11.8593796,0.160284605,0.172704126,3.88671875,female
0.174672402,0.059903052,0.175818303,0.063219773,3.102349876,28.35002612,0.058917836,0.174672402,3.920898438,female
0.170904281,0.063667143,0.172077488,0.070888444,7.771612889,129.8537945,0.059104876,0.170904281,3.813476563,female
0.172119568,0.056127459,0.17396129,0.053651613,1.838863743,6.316323817,0.158787097,0.172119568,1.196289063,female
0.17405192,0.058606714,0.169800643,0.063382637,2.480105421,9.97911057,0.171241158,0.17405192,3.994140625,female
0.175361287,0.065615589,0.164980027,0.092276964,2.142421424,9.01446062,0.158828229,0.175361287,3.30078125,female
0.173037855,0.063109271,0.165428376,0.0829061,2.828893111,14.76365245,0.163701165,0.173037855,3.803710938,female
0.170781834,0.057841825,0.173536828,0.048493696,2.714786055,11.35869366,0.175209025,0.170781834,3.432617188,female
0.189334115,0.042641204,0.193545817,0.016733068,4.316061873,24.33451953,0.195219124,0.189334115,0.590820313,female
0.197148103,0.041790644,0.204032358,0.019166148,3.558074446,15.80568356,0.205252022,0.197148103,0.620117188,female
0.205176521,0.046888899,0.212767442,0.023116279,3.695066631,18.90390996,0.210325581,0.205176521,0.825195313,female
0.210029435,0.049631288,0.222348178,0.021700405,3.369737275,15.0200669,0.221052632,0.210029435,0.64453125,female
0.196623439,0.039683394,0.199588759,0.024948595,3.218400723,14.26645147,0.200164496,0.196623439,3.45703125,female
0.202836708,0.040050075,0.207027027,0.027927928,3.092712486,13.64550031,0.193513514,0.202836708,3.69140625,female
0.201203572,0.042216812,0.20653211,0.022434251,3.600065152,18.09186776,0.204819572,0.201203572,3.676757813,female
0.216258075,0.049945627,0.225874207,0.033444893,2.224881573,7.269165494,0.22118869,0.216258075,3.779296875,female
0.193888966,0.041656349,0.197947333,0.014557731,4.384210637,24.55043876,0.196434841,0.193888966,0.581054688,female
0.193070343,0.039391484,0.196268371,0.02057508,3.55625696,16.64752767,0.196805112,0.193070343,0.5859375,female
0.207916135,0.043255802,0.215011933,0.02522673,3.127991259,13.00114549,0.204486874,0.207916135,0.64453125,female
0.209003648,0.043100122,0.210294648,0.030980156,3.130435368,14.42911883,0.208274203,0.209003648,0.629882813,female
0.194306326,0.041036966,0.197438424,0.021674877,4.822886303,31.77871656,0.191527094,0.194306326,1.03515625,female
0.202860506,0.040071738,0.210312699,0.023586471,3.161425492,13.65025222,0.196553925,0.202860506,1.416015625,female
0.199042986,0.042386507,0.202752741,0.027965895,3.531918119,18.92713841,0.194226553,0.199042986,1.284179688,female
0.217799975,0.045799148,0.22426384,0.038256773,2.175077647,7.668994262,0.232673734,0.217799975,0.610351563,female
0.184984087,0.039843977,0.18473029,0.01549101,5.83812143,43.81432526,0.1806639,0.184984087,0.5859375,female
0.198857768,0.040789605,0.204869565,0.024521739,3.406435349,15.78027639,0.188521739,0.198857768,0.654296875,female
0.21124792,0.046846543,0.218266434,0.025247237,3.344701693,16.71308619,0.213868528,0.21124792,0.581054688,female
0.2104984,0.047339294,0.218028818,0.026951009,4.030984798,24.99403278,0.217544669,0.2104984,0.678710938,female
0.178193999,0.04288014,0.180881543,0.023333333,3.700942935,18.07002913,0.167190083,0.178193999,0.571289063,female
0.192281047,0.041969956,0.197155556,0.015111111,3.919928075,18.89031914,0.191466667,0.192281047,0.595703125,female
0.206107101,0.042296009,0.210754491,0.031185629,2.645896669,10.09433967,0.199353293,0.206107101,0.854492188,female
0.209337467,0.045684066,0.216097561,0.022601626,4.08195407,23.64331012,0.216260163,0.209337467,0.634765625,female
0.192486881,0.039217801,0.197374005,0.017082228,3.878708475,20.13978662,0.199045093,0.192486881,0.615234375,female
0.206474196,0.036386519,0.211982379,0.033832599,2.785812673,10.61469093,0.231189427,0.206474196,0.600585938,female
0.209656214,0.042991082,0.216214953,0.018154206,3.846723314,20.02618038,0.214742991,0.209656214,0.625,female
0.229854476,0.041509037,0.237416324,0.046529654,2.019106289,7.152700333,0.259776864,0.229854476,0.615234375,female
0.19535984,0.040509729,0.200210112,0.018017072,3.761812165,18.99822772,0.197268549,0.19535984,0.732421875,female
0.205074383,0.035034644,0.208795411,0.021236456,3.46773791,17.07707544,0.207546208,0.205074383,0.634765625,female
0.212271472,0.037770192,0.21563981,0.020900474,3.713131475,18.89627473,0.215473934,0.212271472,0.629882813,female
0.208893602,0.040650652,0.210625,0.0278125,3.273968634,15.9477549,0.20734375,0.208893602,0.68359375,female
0.185940217,0.042808291,0.193637621,0.020719225,3.660705931,17.41993859,0.200414938,0.185940217,0.5859375,female
0.198637527,0.050099055,0.209653465,0.037945545,2.331878892,8.676300814,0.215891089,0.198637527,0.8203125,female
0.195145685,0.045034619,0.202031824,0.025532436,3.107891096,13.40535357,0.192264382,0.195145685,0.590820313,female
0.217378344,0.053696065,0.22977286,0.040768783,2.366548853,9.160316778,0.207594642,0.217378344,0.756835938,female
0.197523357,0.045665864,0.203902439,0.019317073,3.782025692,18.26013103,0.198634146,0.197523357,0.620117188,female
0.193757149,0.047777833,0.204768041,0.021649485,3.244228264,13.97157958,0.210721649,0.193757149,0.64453125,female
0.196158955,0.04434865,0.202956522,0.023652174,3.466937684,17.39055725,0.204869565,0.196158955,0.625,female
0.223723844,0.052216978,0.235454545,0.036339713,2.400244907,9.378720565,0.217870813,0.223723844,0.776367188,female
0.192752288,0.045596506,0.197940975,0.0205628,3.788676212,19.14781203,0.19813315,0.192752288,0.5859375,female
0.201243319,0.045285794,0.209043478,0.027130435,3.000145118,12.82905908,0.212347826,0.201243319,0.654296875,female
0.200066259,0.044351362,0.206934307,0.022481752,3.301748225,14.87014604,0.203868613,0.200066259,0.625,female
0.21978716,0.052326714,0.229518841,0.039281159,1.976936303,6.735399852,0.214910145,0.21978716,0.893554688,female
0.197637611,0.040748079,0.1997045,0.023317663,4.720709309,32.10023799,0.195191404,0.197637611,0.795898438,female
0.205813435,0.042649687,0.213778047,0.030224378,2.679822689,10.05413528,0.220400243,0.205813435,0.668945313,female
0.187973152,0.044827768,0.195930521,0.020669975,3.957084817,21.57524057,0.18898263,0.187973152,0.776367188,female
0.209162508,0.044451182,0.216065574,0.035081967,2.302641218,8.114596108,0.212295082,0.209162508,0.678710938,female
0.18974869,0.041585802,0.193026052,0.022631931,3.499079517,16.44943829,0.19489646,0.18974869,0.600585938,female
0.199317114,0.040592707,0.202853629,0.029102091,2.743255504,10.89584913,0.190110701,0.199317114,0.60546875,female
0.194847675,0.044657541,0.201606817,0.029482654,3.049501695,13.70744513,0.204844796,0.194847675,0.634765625,female
0.212806221,0.045819917,0.216938416,0.030052786,3.237527491,15.93670476,0.213489736,0.212806221,0.68359375,female
0.162152344,0.057422211,0.166882793,0.032468828,6.793032129,57.6116371,0.165660848,0.162152344,0.791015625,female
0.162246938,0.058515922,0.16674359,0.036076923,6.987330453,60.84717654,0.165307692,0.162246938,0.825195313,female
0.15925081,0.059957355,0.167599219,0.036798959,7.404021622,72.41854632,0.167417046,0.15925081,0.581054688,female
0.165500593,0.057696813,0.172496863,0.031091593,5.959454426,50.48491839,0.171267252,0.165500593,3.461914063,female
0.158539556,0.057878343,0.16710828,0.033707006,5.875471328,49.0836352,0.166216561,0.158539556,3.520507813,female
0.155110263,0.05603082,0.164944116,0.027981591,5.925330974,48.26848429,0.163287311,0.155110263,3.354492188,female
0.163556552,0.053996047,0.169069624,0.026050524,5.677552178,43.69827114,0.169759704,0.163556552,3.481445313,female
0.160150247,0.057168133,0.166031949,0.027194888,5.239521275,35.71769908,0.162990415,0.160150247,3.681640625,female
0.161652754,0.057434735,0.170137672,0.025406758,6.968850188,60.96804657,0.171013767,0.161652754,3.80859375,female
0.164150259,0.054890472,0.168336673,0.023380094,6.686212411,58.94920372,0.166279225,0.164150259,3.442382813,female
0.161119887,0.055743743,0.168461051,0.025712476,7.487237525,72.42323894,0.166865104,0.161119887,3.583984375,female
0.157945981,0.055849603,0.166619079,0.021258923,5.832575346,44.54735542,0.167164179,0.157945981,3.764648438,female
0.16397663,0.054199482,0.173621347,0.021880559,6.613435472,61.4862116,0.172909784,0.16397663,0.01953125,female
0.161113749,0.053871428,0.170979883,0.020168722,5.600742413,42.2286173,0.170071382,0.161113749,0.15625,female
0.161155533,0.053654518,0.168729076,0.023261004,6.338457679,53.38648301,0.167513949,0.161155533,0.063476563,female
0.157410486,0.057644567,0.165428764,0.03006077,6.208873148,52.60159345,0.165239703,0.157410486,0.595703125,female
0.162167585,0.058125666,0.171253264,0.028146214,6.659939484,56.64814351,0.171801567,0.162167585,0.532226563,female
0.16381372,0.055455125,0.165957973,0.027861557,6.273792159,50.5196201,0.16578492,0.16381372,0.512695313,female
0.154163337,0.056212985,0.161123449,0.025421293,8.139121556,81.19187499,0.161489223,0.154163337,0.625,female
0.159099209,0.05971318,0.167354138,0.0378019,6.682500817,59.69253408,0.167544098,0.159099209,0.60546875,female
0.155964202,0.058991506,0.164256976,0.031070733,7.326797645,70.47495341,0.164256976,0.155964202,0.517578125,female
0.160722933,0.054053353,0.168226568,0.023978422,5.397800227,37.557905,0.165394471,0.160722933,0.522460938,female
0.161414457,0.058721152,0.168799481,0.032342635,6.983165384,62.01596296,0.168799481,0.161414457,0.649414063,female
0.161496104,0.058041653,0.173341869,0.024737516,5.978231063,46.68172301,0.174058899,0.161496104,0.68359375,female
0.168130903,0.053422924,0.169832999,0.032171009,5.516105211,38.67291189,0.168897796,0.168130903,0.17578125,female
0.16233609,0.05559449,0.168104738,0.027755611,7.151586058,68.54278819,0.165660848,0.16233609,0.2734375,female
0.16015518,0.053719981,0.166205128,0.019564103,5.625811459,42.88700724,0.163871795,0.16015518,0.17578125,female
0.163945656,0.054090696,0.170872751,0.021265823,8.484734815,94.07945057,0.169193871,0.163945656,0.0390625,female
0.158527251,0.057011594,0.165504587,0.026605505,7.971374577,83.84944482,0.165321101,0.158527251,0.043945313,female
0.166737617,0.05267745,0.169426752,0.026573248,7.550411851,76.13452631,0.167464968,0.166737617,0.053710938,female
0.16081668,0.055692533,0.164760026,0.031111111,7.035055898,67.10116891,0.162550953,0.16081668,0.043945313,female
0.157323854,0.05839815,0.171694696,0.034773609,5.168885693,39.64629455,0.171513583,0.157323854,0.6640625,female
0.164310868,0.053803364,0.173873874,0.01981982,4.928656441,32.09187455,0.173693694,0.164310868,0.678710938,female
0.159183719,0.057232986,0.170284302,0.02855377,7.021590519,63.54125635,0.170803461,0.159183719,0.390625,female
0.151818514,0.06028012,0.16510101,0.038535354,7.002630676,65.59295497,0.166338384,0.151818514,0.639648438,female
0.160953635,0.058047328,0.170126582,0.032831446,4.972795516,33.94640073,0.168074617,0.160953635,3.73046875,female
0.162708821,0.055139108,0.169410205,0.019668655,5.687924996,41.79372886,0.167369119,0.162708821,3.798828125,female
0.163728076,0.055456653,0.167458065,0.028180645,5.852807884,43.35070986,0.165290323,0.163728076,3.764648438,female
0.1622738,0.056416561,0.170529032,0.026012903,5.185356572,35.19051488,0.171251613,0.1622738,3.818359375,female
0.160761109,0.057657731,0.170143541,0.027177033,6.039073358,45.93391772,0.169569378,0.160761109,3.774414063,female
0.163120938,0.057343198,0.172696774,0.025832258,5.24116629,35.34273182,0.171793548,0.163120938,3.53515625,female
0.157325711,0.059300467,0.165828643,0.032920575,6.629490519,60.02363579,0.164252658,0.157325711,3.662109375,female
0.154647747,0.058722934,0.170628019,0.039806763,5.742237132,44.53385051,0.171980676,0.154647747,3.7890625,female
0.158369018,0.057188307,0.168073636,0.023931624,5.657859375,40.79593414,0.167153189,0.158369018,3.745117188,female
0.162061474,0.054479133,0.169076923,0.022076923,5.437866953,39.85338846,0.167282051,0.162061474,3.59375,female
0.158406438,0.056386765,0.166031949,0.030236422,7.258068707,70.85169879,0.165674121,0.158406438,0.024414063,female
0.160267623,0.056868161,0.169026549,0.026725664,5.279687423,35.93998247,0.167787611,0.160267623,0.64453125,female
0.16162899,0.055170648,0.165512737,0.028713259,7.13735202,70.2380136,0.164598302,0.16162899,0.5078125,female
0.1637182,0.056013807,0.165945274,0.036218905,6.686729542,61.25653866,0.16420398,0.1637182,0.639648438,female
0.163140494,0.053748567,0.167345879,0.027255029,7.724358662,85.52099875,0.167345879,0.163140494,0.01953125,female
0.20928496,0.035754736,0.208437055,0.049482185,1.856039342,6.939422299,0.193007126,0.20928496,8.290283203,female
0.214301349,0.040778562,0.210322041,0.063354245,1.333574191,4.167281506,0.20364701,0.214301349,7.407421875,female
0.216332054,0.039710649,0.217311535,0.062688465,1.280790127,3.845080348,0.204087193,0.216332054,7.5796875,female
0.211399572,0.034361573,0.209568925,0.049606821,1.878347309,6.598154726,0.202804358,0.211399572,8.311816406,female
0.223077359,0.03726989,0.230679612,0.052427184,1.615708331,4.969157522,0.207249191,0.223077359,8.376416016,female
0.207958855,0.039014738,0.203947488,0.057166139,1.636848789,5.85285711,0.203186962,0.207958855,8.764013672,female
0.217027262,0.03999951,0.215402394,0.066215435,1.150623733,3.355010032,0.205348741,0.217027262,8.850146484,female
0.202575245,0.034812063,0.202902326,0.036986047,3.395912167,18.09972465,0.204074419,0.202575245,20.34887695,female
0.20982249,0.038042578,0.209891135,0.059512701,1.687855656,5.921210943,0.238050804,0.20982249,7.92421875,female
0.212287516,0.03618303,0.209805633,0.043316144,2.346275761,10.42815595,0.20391908,0.212287516,8.26875,female
0.190512348,0.074727923,0.215462795,0.051324864,1.834782394,6.191566248,0.240871143,0.190512348,5.84375,female
0.206927544,0.070170228,0.233603977,0.04024855,2.685947795,11.96318736,0.245434963,0.206927544,6.7578125,female
0.182237848,0.076138329,0.206618357,0.094235105,2.696652365,12.9576936,0.043848631,0.182237848,6.9140625,female
0.180979303,0.079950262,0.21706278,0.127600897,2.831887158,15.22398443,0.059013453,0.180979303,6.6796875,female
0.21232618,0.0712194,0.239747793,0.05531736,2.176294704,7.913587439,0.243160992,0.21232618,5.96875,female
0.19338875,0.071863195,0.214202401,0.046106346,2.63204108,11.20427427,0.205877644,0.19338875,6.8203125,female
0.199862954,0.075790217,0.225480043,0.043193096,2.990881593,14.74328353,0.222157497,0.199862954,6.8515625,female
0.207560875,0.070830112,0.22359974,0.049122807,3.139242909,13.87194644,0.277089019,0.207560875,6.5390625,female
0.200819859,0.071907892,0.22168784,0.050689655,2.019344115,7.009546911,0.026551724,0.200819859,6.1875,female
0.206207149,0.070150758,0.225265957,0.041143617,2.547865795,10.52663133,0.213164894,0.206207149,6.7109375,female
0.129773971,0.078814989,0.129618644,0.138813559,2.028090245,9.311066312,0.191313559,0.129773971,5.8359375,female
0.121837064,0.079448364,0.121059972,0.147810321,1.856365637,8.112156339,0.011910739,0.121837064,4.6171875,female
0.120183123,0.07871623,0.116197836,0.150602782,1.218909427,4.438278048,0.013848532,0.120183123,0.8515625,female
0.132017462,0.084652306,0.130812216,0.162105263,1.313340244,4.992524069,0.02820013,0.132017462,6.1875,female
0.134625552,0.084402909,0.154530764,0.163579863,1.140497318,3.920025854,0.198558111,0.134625552,4.15625,female
0.114476673,0.081972759,0.090199005,0.15880597,1.103680464,3.759184297,0.009751244,0.114476673,4.265625,female
0.112769241,0.074423541,0.094248366,0.134052288,0.945952958,3.290904201,0.199019608,0.112769241,4.9296875,female
0.126438849,0.079411901,0.127324711,0.152103472,1.452173412,5.58210606,0.214431586,0.126438849,4.90625,female
0.117349503,0.090034971,0.109478199,0.17992852,2.610622644,12.44289838,0.004603288,0.117349503,0.7421875,female
0.10479308,0.085200638,0.077885615,0.157712305,2.419126579,11.28196817,0.008492201,0.10479308,0.8515625,female
0.127633058,0.084931181,0.158891868,0.166899017,1.591173719,5.347644887,0.182162645,0.127633058,5.015625,female
0.09124998,0.086956484,0.048191365,0.163850642,3.089786569,12.85755836,0.011925321,0.09124998,5.28125,female
0.082403761,0.085136315,0.03511371,0.135906433,2.570944324,9.179264394,0.014554906,0.082403761,0.7421875,female
0.124694755,0.080989165,0.131882446,0.155234313,1.970755896,8.000504078,0.19771247,0.124694755,0.84375,female
0.131565985,0.084353899,0.131888638,0.143054929,2.243370074,11.54473998,0.195515425,0.131565985,0.7890625,female
0.108888455,0.092021488,0.070062556,0.178659517,2.235435371,8.528680624,0.011260054,0.108888455,2.9375,female
0.090444809,0.079045052,0.059358438,0.146834031,2.187161199,8.22116353,0.011910739,0.090444809,5.5234375,female
0.13750733,0.091520855,0.16129845,0.177713178,1.119607956,4.185207437,0.008682171,0.13750733,3.109375,female
0.11314773,0.090334906,0.084335106,0.172207447,2.258272929,9.579337133,0.018430851,0.11314773,4.890625,female
0.149730926,0.082852047,0.180932203,0.159576271,1.240036617,4.019385429,0,0.149730926,5.828125,female
0.189613974,0.035932606,0.194115545,0.036855271,2.72441469,10.98686402,0.195616438,0.189613974,6.8359375,female
0.200096968,0.045533164,0.203796455,0.055551744,1.160196657,3.733815459,0.176901086,0.200096968,6.8515625,female
0.178572503,0.046678675,0.164388298,0.055292553,3.06666844,15.6840883,0.153031915,0.178572503,6,female
0.201805872,0.036057092,0.20162234,0.049707447,1.585353025,4.945634244,0.176117021,0.201805872,5.9140625,female
0.203626695,0.041528599,0.204104135,0.063460949,1.462971585,4.790370205,0.208820827,0.203626695,6.7265625,female
0.18366726,0.040607012,0.182533632,0.051165919,2.054137827,7.483018744,0.177040359,0.18366726,3.4140625,female
0.168794368,0.085842433,0.188979981,0.144671115,1.462247943,5.077955726,0.184442326,0.168794368,5.875,female
0.151770962,0.089146839,0.185970149,0.172039801,1.22771039,4.304354494,0.230547264,0.151770962,4,female
0.170655914,0.081237051,0.184277108,0.126084337,1.378256047,5.431662726,0.161506024,0.170655914,0.7265625,female
0.146023363,0.092524628,0.183433735,0.182590361,1.384980918,5.118926831,0.215481928,0.146023363,2.984375,female
0.131883734,0.084734065,0.153707371,0.151859186,1.762128559,6.630383015,0.200836084,0.131883734,4.203125,female
0.116220922,0.089221142,0.076758045,0.162193087,0.693730266,2.503954469,0.013682956,0.116220922,3.640625,female
0.142056256,0.095798426,0.183731237,0.190936383,1.876501626,6.604508594,0.008005718,0.142056256,2.9296875,female
0.143658745,0.090628261,0.184976168,0.1764347,1.591064895,5.388297543,0.212202097,0.143658745,3.5859375,female
0.165508946,0.092883537,0.183043922,0.180755873,1.705029119,5.769115366,0.267701736,0.165508946,0.546875,female
